±M	j
7,-35,48,3
-2,12,15,0
7,-32,41,2
3,-27,54,0
0,12,2,0
6,-24,29,6
-3,1,33,27
0,16,2,40
6,-36,56,49
-1,17,8,63
0,-3,7,67
1,-18,52,82
-3,12,19,86
6,-34,39,92
-1,8,28,104
0,7,9,108
3,-34,54,98
1,19,5,89
0,-20,25,61
-3,-13,41,64
1,3,12,60
4,-40,50,39
-3,17,16,18
2,-24,31,4
1,-36,60,4
-1,21,2,0
2,-8,17,3
-3,-12,47,0
3,0,12,0
3,-24,41,0
-2,-17,46,0
0,0,1
6,0
6,-20,38,0
-3,4,23,0
-2,1,13,0
3,-18,49,0
-4,4,27,0
1,-19,30,0
-2,4,31,2
-5,13,11,0
2,-30,48,8
-1,-3,39,33
-2,-1,11,40
0,-17,49,63
-1,23,16,63
0,-28,36,79
-3,11,28,86
1,-16,20,89
4,-42,60,98
0,27,6,104
4,-41,52,105
0,-22,57,94
0,11,-1,68
3,-34,62,65
-2,11,27,51
3,-20,25,45
-4,-2,38,21
2,-5,13,2
6,-35,53,2
-2,17,10,7
2,2,7,0
6,-29,44,0
-3,11,18,0
7,-24,37,0
2,-27,54,0
0,9,8,0
7,-22,33,0
-2,-3,34,0
2,13,4,
0
7,-36,54,0
0,-12,45,2
4,-7,16,0
6,-35,48,0
-4,14,13,0
1,5,6,2
1,-27,53,18
-2,10,25,42
5,-24,31,40
-3,1,36,52
-1,16,0,75
7,-34,54,80
-1,14,9,84
1,-13,12,93
2,-16,55,104
1,-3,10,108
3,-25,54,99
0,17,19,91
2,-35,39,79
-3,6,28,55
2,28,-3,56
4,-49,60,40
-5,-14,47,13
2,8,1,2
-3,-31,62,0
-5,14,20,0
2,-18,28,0
0,-34,61,0
-1,17,5,0
4,-8,18,0
-4,-12,43,0
3,-
4,18,0
5,-24,44,0
-3,5,19,0
1,-4,17,0
2,-13,44,0
-4,6,19,1
3,-21,36,0
3,-15,46,0
-3,6,12,0
1,-22,30,6
-3,8,30,32
0,-14,21,40
2,-31,48,50
-2,24,8,68
2,-35,48,78
0,-19,52,85
0,12,1,87
2,-32,36,94
-3,9,32,104
2,-18,23,104
-1,-6,45,93
0,26,1,76
5,-41,54,63
-1,22,12,54
1,12,-1,40
2,-32,60,31
0,21,-5,3
3,-17,24,1
-4,-3,39,0
0,19,3,0
5,-32,51,0
-1,-13,45,0
2,0,11,0
7,-29,44,0
-2,7,22,0

2,3,11,0
1,-27,52,0
-1,4,26,0
6,-23,30,0
7,-33,56,1
0,12,8,0
4,-15,22,0
0,-9,40,0
-3,15,9,0
6,-34,45,12
0,-17,48,37
0,3,7,44
1,-25,57,57
-3,9,22,64
4,-23,29,75
-4,1,35,86
-1,10,3,89
8,-35,58,93
0,-4,45,103
2,-16,17,104
2,-12,48,92
-1,-2,12,80
1,-31,55,56
0,22,14,54
1,-33,37,45
-5,4,32,25
1,36,-9,4
2,-47,59,0
-6,-21,56,0
2,14,-2,0
2,-32,41,0
-5,9,27,0
1,19,0,0
1,-34,55,0
-5,-7,39
,0
5,-7,23,0
3,-29,51,0
-2,9,14,0
3,-4,17,0
-1,-13,43,0
1,-3,14,0
4,-22,39,0
-5,9,23,1
0,3,12,3
3,-22,35,17
-4,11,26,49
1,-20,26,46
-2,7,33,57
-1,19,7,65
4,-34,53,84
-1,23,8,90
0,-2,9,92
0,-21,56,101
-1,21,19,106
4,-32,37,102
0,11,30,86
1,-22,24,76
3,-44,62,67
1,27,-2,51
6,-40,52,37
-2,22,10,14
1,12,0,2
0,-29,59,3
-3,9,25,0
4,-16,27,0
3,-33,57,0
0,16,4,0
6,-9,20,0
-2,-14,44,0
-1,11,14,0
8,-31,46,0
-1,-19,47,
0
3,0,11,0
4,-26,53,0
-2,4,25,0
6,-23,32,0
5,-30,53,0
-1,13,5,0
6,-15,21,6
-3,-7,41,30
3,-8,16,40
7,-32,51,64
-2,13,12,75
6,-29,41,79
2,-20,55,85
0,0,5,91
6,-31,35,97
-1,6,32,102
3,-29,28,111
2,5,35,98
0,20,5,77
6,-48,58,62
0,-13,45,50
0,5,8,50
3,-46,52,38
-2,24,14,7
1,-27,29,5
2,-48,69,0
0,32,-6,1
1,-1,8,1
-4,-23,58,0
-4,20,14,0
4,-28,36,0
-5,3,30,0

0,15,6,0
5,-17,29,0
-5,-4,36,0
3,-11,22,0
6,-27,48,0
-4,10,12,3
1,-4,18,3
0,-10,43,0
-5,11,18,1
3,-24,36,18
-4,12,22,39
-3,6,8,56
1,-20,49,62
-2,15,6,69
0,-20,28,81
-1,3,34,86
-2,19,4,89
5,-38,54,100
0,24,8,104
1,0,9,106
2,-24,59,86
-1,13,-3,81
2,-33,37,61
-1,10,29,52
1,-17,22,39
-2,-7,43,19
-1,30,-2,1
5,-39,54,0
-2,-23,55,0
1,14,0,0
2,-31,58,0
-3,6,25,0
6,-18,29,0
3,-35,56,0
0,14,9,0
7,-11,23,0
-1,-14,42,0

2,11,10,0
7,-31,48,0
0,-20,48,0
4,0,12,0
5,-26,39,0
-5,5,22,0
1,8,6,3
2,-27,50,29
-3,1,32,41
5,-17,26,40
-4,-5,40,67
-2,10,3,70
8,-28,50,85
-3,8,14,87
-3,11,20,104
