‘MIŠj
-27,36,17,24
-29,26,17,33
-27,33,19,21
-23,26,21,13
-24,34,26,19
-18,25,36,13
-20,32
,30,5
-15,31,33,12
-8,22,36,8
-5,24,35,7
-2,13,45,10
4,8,50,3
7,10,52,9
20,-7,66,3
24,-6,64,3
33,-8,70,0
39,-12,75,10
42,-5,66,7
46,-20,77,14
44,-8,69,13
43,-20,66,9
42,-20,68,9
34,-8,53,19
30,-30,58,17
24,-13,50,32
22,-29,49,13
16,-27,48,21
16,-37,43,18
12,-36,45,17
16,-47,48,15
8,-50,40,25
11,-40,44,29
12,-69,48,25
7,-39,33,22
9,-64,51,19
5,-37,16,19
9,-24,26,18
9,-54,36,10
5,-16
,5,7
12,-20,19,6
12,-38,20,21
9,-12,6,13
14,-30,24,12
12,-21,14,7
14,-18,16,6
11,-22,17,3
5,-7,9,3
0,-23,18,4
-4,-20,14,12
-19,-8,2,9
-24,-24,2,13
-34,-6,-15,10
-34,-18,-14,12
-35,-3,-16,10
-30,-8,-18,12
-27,7,-2,13
-29,9,0,19
-25,11,1,16
-25,25,7,21
-26,20,7,16
-25,30,0,18
-26,28,8,24
-27,28,13,22
-27,37,14,22
-27,28,15,25
-29,32,18,29
-25,29,21,28
-25,31,23,18
-19,30,33,7
-17,26,31,3
-17,33,31,6
-8,22,39,5
-9
,26,34,7
-2,20,39,10
5,3,54,1
6,7,53,8
13,4,61,4
23,-11,70,4
31,-3,67,3
37,-13,77,6
39,-9,72,6
41,-16,73,1
44,-21,79,20
42,-5,61,7
40,-22,67,7
38,-16,68,10
32,-15,54,20
29,-23,56,18
26,-20,47,18
18,-33,51,25
19,-31,48,19
16,-43,46,16
17,-31,44,21
15,-55,47,26
9,-42,42,27
12,-62,49,26
5,-48,31,24
9,-40,40,39
9,-64,43,17
6,-29,21,16
10,-47,39,8
9,-47,21,8

8,-13,11,9
14,-28,28,15
7,-28,12,20
11,-18,14,13
10,-35,22,2
12,-10,9,8
15,-25,19,4
6,-13,11,3
0,-16,16,5
2,-23,19,7
-16,-2,2,10
-21,-11,3,8
-24,-17,2,6
-34,-6,-16,6
-33,-17,-9,6
-35,1,-19,15
-32,-5,-18,19
-32,3,-1,20
-32,8,3,15
-29,18,0,21
-29,24,3,24
-28,19,3,16
-30,32,0,20
-27,24,12,25
-29,25,13,24
-28,38,13,41
-29,27,18,34
-24,32,22,15
-23,35,29,19
-23,35,29,17
-19,28,32,10
-20,27,30,4
-15,32,31,8
-8,23,35
,5
-11,25,32,18
-2,15,43,6
5,8,51,5
8,11,53,6
20,-5,64,1
24,-5,63,3
33,-5,68,2
39,-15,75,1
42,-7,70,4
46,-19,77,10
46,-12,72,7
44,-19,67,13
41,-23,70,6
34,-12,57,19
29,-28,57,19
26,-15,52,22
18,-35,49,26
17,-27,47,18
15,-35,45,15
14,-37,43,21
16,-45,47,22
10,-53,45,27
13,-51,49,25
12,-66,46,25
8,-43,35,20
11,-62,47,31
5,-42,23,21
12,-41,42,13
11,-52,34,
8
7,-19,8,4
15,-36,31,5
12,-38,22,14
8,-11,6,12
16,-38,28,6
12,-8,7,6
15,-17,14,7
11,-25,20,5
4,-9,12,4
