•r‚²J0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.00	-0.16
-0.09	0.03	
-0.16
-0.09	0.00	-0.19
-0.09	0.03	-0.19
-0.09	0.03	-0.16
-0.06	0.00	-0.19
-0.09	0.03	-0.16
-0.09	0.03	-0.19
-0.06	0.03	-0.16
-0.09	0.03	-0.19
-0.09	0.00	-0.16
-0.09	0.00	-0.13
-0.09	0.03	-0.16
-0.09	0.00	-0.16
-0.06	0.03	-0.13
-0.09	0.03	-0.16
-0.09	0.00	-0.13
-0.06	0.03	-0.16
-0.09	0.00	-0.16
-0.09	0.03	-0.19
-0.09	0.03	-0.19
-0.09	0.06	-0.16
-0.06	0.00	-0.16

-0.09	0.03	-0.16
-0.06	0.03	-0.16
-0.09	0.00	-0.13
-0.09	0.03	-0.19
-0.09	0.03	-0.19
-0.09	0.03	-0.16
-0.09	0.00	-0.19
-0.06	0.00	-0.16
-0.06	0.03	-0.16
-0.09	0.03	-0.13
-0.09	0.00	-0.16
-0.09	0.00	-0.16
-0.06	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.00	-0.13
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.19
-0.09	0.00	-0.16
-0.09	0.03	-0.16
-0.06	0.03	-0.19
-
0.09	0.00	-0.13
-0.09	0.00	-0.16
-0.09	0.00	-0.13
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.19
-0.09	0.03	-0.16
-0.06	0.03	-0.16
-0.06	0.03	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.16
-0.09	0.00	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.19
-0.09	0.00	-0.16
-0.09	0.00	-0.16
-0.06	0.00	-0.16
-0.09	0.00	-0.19
-0.09	0.03	-0.16
-0.06	0.03	-0.13
-0.
06	0.00	-0.19
-0.06	0.03	-0.16
-0.09	0.00	-0.16
-0.09	0.00	-0.16
-0.09	0.00	-0.16
-0.06	0.03	-0.19
-0.06	0.03	-0.19
-0.09	0.03	-0.19
-0.09	0.00	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.13
-0.09	0.03	-0.16
-0.09	0.03	-0.19
-0.09	0.00	-0.16
-0.06	0.03	-0.19
-0.06	0.00	-0.16
-0.09	0.03	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.13
-0.06	0.00	-0.16
-0.09	0.03	-0.16
-0.06	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.00	-0.16
-
0.13	0.03	-0.13
-0.06	0.03	-0.16
-0.09	0.03	-0.16
-0.09	0.00	-0.16
-0.09	0.03	-0.19
-0.06	0.00	-0.19
-0.09	0.00	-0.16
-0.06	0.03	-0.19
-0.09	0.00	-0.13
-0.06	0.03	-0.16
-0.06	0.03	-0.16
-0.09	0.03	-0.13
-0.09	0.00	-0.19
-0.09	0.00	-0.13
-0.13	0.00	-0.16
-0.09	0.03	-0.19
-0.09	0.03	-0.16
-0.09	0.00	-0.19
-0.09	0.00	-0.19
-0.06	0.00	-0.13
-0.09	0.03	-0.16
-0.09	0
.00	-0.13
-0.09	0.03	-0.16
-0.09	0.03	-0.19
-0.09	0.03	-0.13
-0.13	0.03	-0.16
-0.09	0.00	-0.19
-0.09	0.03	-0.16
-0.06	0.03	-0.16
-0.06	0.03	-0.13
-0.09	0.00	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.16
-0.06	0.03	-0.13
-0.13	0.06	-0.19
-0.09	0.03	-0.16
-0.06	0.00	-0.16
-0.09	0.00	-0.16
-0.06	0.00	-0.19
-0.06	0.00	-0.16
-0.09	0.03	-0.19
-0.09	0.03	-0.16
-0.09	0.00	-0.19
-0.09	0.06	-0.16
-0.06	0.03	-0.16
-0.06	0.00	-0.19
-0.09
	0.03	-0.16
-0.09	0.03	-0.16
-0.06	0.00	-0.16
